Timestamp,Altersgruppe,7T_Hospitalisierung_Inzidenz,7T_Inzidenz
1630627200,15-34,1.03,46.10
1630627200,35-59,2.63,28.56
1630627200,60-79,2.68,10.54
1630627200,80+,3.35,9.78
1630713600,00-04,3.42,40.01
1630713600,05-14,0.54,47.89
1630713600,15-34,1.29,47.36
1630713600,35-59,2.63,30.62
1630713600,60-79,3.22,11.41
1630713600,80+,3.91,11.21
1630800000,00-04,4.56,41.91
1630800000,05-14,0.54,49.69
1630800000,15-34,1.03,49.27
1630800000,35-59,2.49,32.51
1630800000,60-79,3.04,12.27
1630800000,80+,5.02,12.39
1630886400,00-04,4.56,42.70
1630886400,05-14,0.54,52.60
1630886400,15-34,1.03,52.61
1630886400,35-59,2.49,34.97
1630886400,60-79,3.58,13.42
1630886400,80+,5.02,13.65
1630972800,00-04,5.70,43.02
1630972800,05-14,0.54,56.36
1630972800,15-34,1.29,56.85
1630972800,35-59,2.08,37.62
1630972800,60-79,3.58,14.16
1630972800,80+,5.02,14.41
1631059200,00-04,4.56,45.07
1631059200,05-14,0.54,59.74
1631059200,15-34,1.29,61.74
1631059200,35-59,2.49,40.77
1631059200,60-79,3.58,14.85
1631059200,80+,4.47,15.09
1631145600,00-04,3.42,46.65
1631145600,05-14,0.54,63.51
1631145600,15-34,1.55,66.02
1631145600,35-59,2.08,43.40
1631145600,60-79,2.86,15.81
1631145600,80+,5.58,14.92
1631232000,00-04,3.42,46.18
1631232000,05-14,0.00,67.28
1631232000,15-34,2.32,70.34
1631232000,35-59,1.94,45.76
1631232000,60-79,2.86,16.99
1631232000,80+,4.47,14.50
1631318400,00-04,2.28,45.70
1631318400,05-14,0.54,70.81
1631318400,15-34,2.07,73.90
1631318400,35-59,1.52,48.04
1631318400,60-79,2.50,17.85
1631318400,80+,4.47,14.24
1631404800,00-04,2.28,46.49
1631404800,05-14,0.54,74.81
1631404800,15-34,2.07,76.70
1631404800,35-59,1.52,50.28
1631404800,60-79,3.04,18.77
1631404800,80+,3.35,14.33
1631491200,00-04,2.28,47.76
1631491200,05-14,0.54,79.05
1631491200,15-34,2.07,78.00
1631491200,35-59,1.66,51.68
1631491200,60-79,2.50,19.64
1631491200,80+,3.35,14.08
1631577600,00-04,1.14,49.50
1631577600,05-14,0.54,82.66
1631577600,15-34,1.81,78.72
1631577600,35-59,1.38,52.13
1631577600,60-79,2.32,20.40
1631577600,80+,3.35,13.74
1631664000,00-04,1.14,51.24
1631664000,05-14,0.54,88.00
1631664000,15-34,2.84,78.68
1631664000,35-59,1.38,52.40
1631664000,60-79,3.22,21.42
1631664000,80+,3.35,13.57
1631750400,00-04,2.28,54.56
1631750400,05-14,0.54,95.54
1631750400,15-34,2.84,78.82
1631750400,35-59,1.52,52.27
1631750400,60-79,2.86,21.67
1631750400,80+,1.67,13.74
1631836800,00-04,2.28,59.62
1631836800,05-14,0.54,105.12
1631836800,15-34,1.55,79.36
1631836800,35-59,3.04,52.58
1631836800,60-79,3.40,21.75
1631836800,80+,2.23,14.24
1631923200,00-04,3.42,65.31
1631923200,05-14,0.00,115.01
1631923200,15-34,1.55,80.51
1631923200,35-59,3.46,52.73
1631923200,60-79,3.22,21.82
1631923200,80+,2.79,14.67
1632009600,00-04,2.28,68.16
1632009600,05-14,0.00,123.17
1632009600,15-34,2.07,80.15
1632009600,35-59,3.46,51.72
1632009600,60-79,2.86,21.52
1632009600,80+,3.35,14.33
1632096000,00-04,2.28,68.63
1632096000,05-14,0.00,127.96
1632096000,15-34,2.07,79.04
1632096000,35-59,3.32,49.99
1632096000,60-79,2.86,20.32
1632096000,80+,4.47,14.08
1632182400,00-04,2.28,68.47
1632182400,05-14,0.00,136.05
1632182400,15-34,2.07,77.96
1632182400,35-59,3.18,49.58
1632182400,60-79,2.86,19.53
1632182400,80+,5.02,14.41
1632268800,00-04,2.28,67.37
1632268800,05-14,0.00,143.58
1632268800,15-34,1.55,76.92
1632268800,35-59,2.91,49.48
1632268800,60-79,2.15,18.56
1632268800,80+,6.14,15.17
1632355200,00-04,3.42,64.99
1632355200,05-14,0.00,148.06
1632355200,15-34,1.29,76.67
1632355200,35-59,3.18,50.24
1632355200,60-79,3.04,18.28
1632355200,80+,8.37,16.01
1632441600,00-04,3.42,61.20
1632441600,05-14,0.00,149.86
1632441600,15-34,1.29,75.34
1632441600,35-59,1.80,50.81
1632441600,60-79,2.50,17.98
1632441600,80+,11.16,17.11
1632528000,00-04,3.42,56.14
1632528000,05-14,0.00,150.80
1632528000,15-34,1.55,73.86
1632528000,35-59,1.38,51.51
1632528000,60-79,3.22,17.83
1632528000,80+,10.60,18.12
1632614400,00-04,3.42,53.61
1632614400,05-14,0.00,155.04
1632614400,15-34,1.29,75.59
1632614400,35-59,1.66,54.45
1632614400,60-79,3.58,18.41
1632614400,80+,11.72,19.81
1632700800,00-04,3.42,53.29
1632700800,05-14,0.00,163.99
1632700800,15-34,1.29,80.23
1632700800,35-59,1.94,59.46
1632700800,60-79,3.75,20.12
1632700800,80+,11.16,22.84
1632787200,00-04,3.42,53.29
1632787200,05-14,0.54,169.80
1632787200,15-34,1.81,85.37
1632787200,35-59,2.77,63.74
1632787200,60-79,5.54,21.64
1632787200,80+,11.16,26.63
1632873600,00-04,3.42,53.29
1632873600,05-14,0.54,174.35
1632873600,15-34,1.81,90.69
1632873600,35-59,3.46,67.34
1632873600,60-79,6.44,22.79
1632873600,80+,11.16,29.84
1632960000,00-04,1.14,52.66
1632960000,05-14,1.09,179.77
1632960000,15-34,2.32,94.47
1632960000,35-59,3.87,70.56
1632960000,60-79,6.26,23.96
1632960000,80+,14.51,35.06
1633046400,00-04,1.14,52.34
1633046400,05-14,1.09,185.11
1633046400,15-34,2.58,98.75
1633046400,35-59,4.01,73.48
1633046400,60-79,6.26,25.26
1633046400,80+,12.28,39.61
1633132800,00-04,1.14,52.98
1633132800,05-14,1.09,191.55
1633132800,15-34,2.32,102.88
1633132800,35-59,4.57,76.61
1633132800,60-79,5.36,26.64
1633132800,80+,12.84,44.42
1633219200,00-04,1.14,53.13
1633219200,05-14,1.09,197.43
1633219200,15-34,2.32,105.44
1633219200,35-59,4.15,78.58
1633219200,60-79,5.01,27.58
1633219200,80+,11.72,49.31
1633305600,00-04,1.14,53.77
1633305600,05-14,1.63,203.24
1633305600,15-34,2.32,106.12
1633305600,35-59,4.15,79.56
1633305600,60-79,5.18,28.32
1633305600,80+,12.84,52.59
1633392000,00-04,2.28,53.61
1633392000,05-14,1.09,210.54
1633392000,15-34,1.81,106.62
1633392000,35-59,4.15,80.55
1633392000,60-79,4.65,28.83
1633392000,80+,15.63,53.94
1633478400,00-04,2.28,54.40
1633478400,05-14,1.09,222.01
1633478400,15-34,2.07,107.41
1633478400,35-59,3.60,81.87
1633478400,60-79,4.47,30.05
1633478400,80+,17.86,56.22
1633564800,00-04,2.28,57.40
1633564800,05-14,0.54,235.12
1633564800,15-34,2.32,110.11
1633564800,35-59,3.32,83.84
1633564800,60-79,4.29,31.15
1633564800,80+,17.30,55.54
1633651200,00-04,2.28,60.25
1633651200,05-14,0.54,251.13
1633651200,15-34,2.58,113.45
1633651200,35-59,3.74,86.28
1633651200,60-79,4.83,32.34
1633651200,80+,21.21,55.38
1633737600,00-04,1.14,63.10
1633737600,05-14,1.09,266.12
1633737600,15-34,2.84,116.76
1633737600,35-59,3.46,88.27
1633737600,60-79,6.79,33.54
1633737600,80+,25.12,54.95
1633824000,00-04,1.14,64.52
1633824000,05-14,1.09,280.26
1633824000,15-34,3.10,119.78
1633824000,35-59,3.74,90.41
1633824000,60-79,7.33,34.84
1633824000,80+,26.23,54.70
1633910400,00-04,1.14,66.58
1633910400,05-14,0.54,293.76
1633910400,15-34,3.10,124.53
1633910400,35-59,3.46,92.94
1633910400,60-79,7.33,36.44
1633910400,80+,25.67,56.81
1633996800,00-04,0.00,68.95
1633996800,05-14,1.09,307.10
1633996800,15-34,2.84,129.71
1633996800,35-59,2.91,96.74
1633996800,60-79,6.79,38.99
1633996800,80+,26.79,60.94
1634083200,00-04,0.00,71.16
1634083200,05-14,1.63,316.68
1634083200,15-34,2.32,136.54
1634083200,35-59,3.18,101.51
1634083200,60-79,7.87,41.51
1634083200,80+,28.46,65.41
1634169600,00-04,0.00,71.32
1634169600,05-14,1.63,326.65
1634169600,15-34,2.07,143.77
1634169600,35-59,3.32,106.54
1634169600,60-79,8.76,44.46
1634169600,80+,29.02,71.56
1634256000,00-04,0.00,72.27
1634256000,05-14,1.63,335.20
1634256000,15-34,1.55,151.18
1634256000,35-59,3.18,111.76
1634256000,60-79,8.22,47.83
1634256000,80+,27.35,79.40
1634342400,00-04,0.00,73.06
1634342400,05-14,1.09,346.35
1634342400,15-34,1.55,159.45
1634342400,35-59,3.04,117.74
1634342400,60-79,8.40,51.24
1634342400,80+,27.91,87.33
1634428800,00-04,0.00,75.59
1634428800,05-14,2.17,360.09
1634428800,15-34,1.55,169.98
1634428800,35-59,3.04,124.71
1634428800,60-79,8.40,55.29
1634428800,80+,29.58,97.78
1634515200,00-04,1.14,77.01
1634515200,05-14,2.17,377.91
1634515200,15-34,1.55,181.74
1634515200,35-59,4.01,133.59
1634515200,60-79,9.12,59.03
1634515200,80+,32.37,107.56
1634601600,00-04,2.28,80.65
1634601600,05-14,1.63,396.99
1634601600,15-34,1.55,195.91
1634601600,35-59,4.43,142.77
1634601600,60-79,12.16,62.32
1634601600,80+,37.39,117.25
1634688000,00-04,3.42,84.60
1634688000,05-14,1.09,420.77
1634688000,15-34,2.58,210.08
1634688000,35-59,5.26,153.08
1634688000,60-79,12.51,66.34
1634688000,80+,44.09,129.89
1634774400,00-04,3.42,90.77
1634774400,05-14,1.09,447.70
1634774400,15-34,3.62,224.93
1634774400,35-59,5.81,164.94
1634774400,60-79,13.94,70.92
1634774400,80+,45.21,142.96
1634860800,00-04,3.42,97.57
1634860800,05-14,1.09,476.74
1634860800,15-34,3.87,241.65
1634860800,35-59,6.50,178.44
1634860800,60-79,15.55,75.48
1634860800,80+,50.79,153.92
1634947200,00-04,4.56,104.05
1634947200,05-14,1.09,504.61
1634947200,15-34,4.39,258.33
1634947200,35-59,7.61,192.00
1634947200,60-79,17.70,80.19
1634947200,80+,55.81,165.13
1635033600,00-04,4.56,109.74
1635033600,05-14,0.00,533.19
1635033600,15-34,4.65,275.52
1635033600,35-59,8.03,207.60
1635033600,60-79,19.31,84.72
1635033600,80+,59.72,173.55
1635120000,00-04,3.42,115.28
1635120000,05-14,0.00,552.74
1635120000,15-34,4.91,291.67
1635120000,35-59,7.47,221.96
1635120000,60-79,19.84,89.89
1635120000,80+,56.93,180.80
1635206400,00-04,2.28,121.13
1635206400,05-14,0.00,574.95
1635206400,15-34,5.42,308.79
1635206400,35-59,8.03,238.91
1635206400,60-79,20.02,97.79
1635206400,80+,59.72,189.40
1635292800,00-04,1.14,126.98
1635292800,05-14,0.54,594.42
1635292800,15-34,4.91,326.77
1635292800,35-59,7.89,257.00
1635292800,60-79,19.66,106.04
1635292800,80+,60.28,193.11
1635379200,00-04,3.42,132.36
1635379200,05-14,1.63,606.90
1635379200,15-34,3.87,344.28
1635379200,35-59,8.86,274.97
1635379200,60-79,21.27,114.11
1635379200,80+,69.77,196.90
1635465600,00-04,3.42,136.47
1635465600,05-14,2.17,615.54
1635465600,15-34,4.39,359.02
1635465600,35-59,9.96,291.95
1635465600,60-79,22.53,122.18
1635465600,80+,73.11,202.63
1635552000,00-04,3.42,140.74
1635552000,05-14,2.17,623.00
1635552000,15-34,3.87,373.48
1635552000,35-59,9.69,308.75
1635552000,60-79,22.53,130.10
1635552000,80+,74.23,209.21
1635638400,00-04,4.56,146.43
1635638400,05-14,2.72,624.17
1635638400,15-34,3.36,385.99
1635638400,35-59,9.69,323.36
1635638400,60-79,22.70,138.84
1635638400,80+,75.35,216.37
1635724800,00-04,5.70,154.34
1635724800,05-14,2.72,633.20
1635724800,15-34,3.62,399.84
1635724800,35-59,9.96,343.60
1635724800,60-79,23.42,149.87
1635724800,80+,83.16,225.98
1635811200,00-04,5.70,159.56
1635811200,05-14,2.72,636.66
1635811200,15-34,3.62,411.71
1635811200,35-59,11.21,364.83
1635811200,60-79,23.78,160.41
1635811200,80+,82.60,236.60
1635897600,00-04,5.70,168.73
1635897600,05-14,3.26,635.32
1635897600,15-34,4.13,423.28
1635897600,35-59,13.15,387.60
1635897600,60-79,28.25,172.35
1635897600,80+,89.30,252.70
1635984000,00-04,4.56,176.95
1635984000,05-14,2.17,636.34
1635984000,15-34,4.65,434.58
1635984000,35-59,13.70,410.06
1635984000,60-79,30.57,186.00
1635984000,80+,94.32,271.33
1636070400,00-04,6.84,188.02
1636070400,05-14,2.17,638.93
1636070400,15-34,3.87,448.42
1636070400,35-59,14.67,433.30
1636070400,60-79,32.72,200.95
1636070400,80+,99.35,290.04
1636156800,00-04,5.70,200.52
1636156800,05-14,2.17,641.60
1636156800,15-34,4.65,462.95
1636156800,35-59,14.81,457.46
1636156800,60-79,33.43,216.97
1636156800,80+,102.14,309.18
1636243200,00-04,4.56,214.12
1636243200,05-14,1.63,648.04
1636243200,15-34,5.42,481.47
1636243200,35-59,15.64,482.94
1636243200,60-79,33.43,232.71
1636243200,80+,103.25,329.83
1636329600,00-04,3.42,229.61
1636329600,05-14,1.63,651.96
1636329600,15-34,4.91,500.74
1636329600,35-59,16.05,502.48
1636329600,60-79,34.32,246.59
1636329600,80+,107.72,347.95
1636416000,00-04,3.42,251.59
1636416000,05-14,2.17,659.18
1636416000,15-34,5.94,521.85
1636416000,35-59,16.74,518.80
1636416000,60-79,36.65,259.62
1636416000,80+,118.32,364.30
1636502400,00-04,3.42,270.25
1636502400,05-14,1.63,674.73
1636502400,15-34,5.42,545.76
1636502400,35-59,16.33,533.68
1636502400,60-79,36.47,273.05
1636502400,80+,116.09,377.96
1636588800,00-04,4.56,292.08
1636588800,05-14,2.72,691.84
1636588800,15-34,5.68,572.55
1636588800,35-59,16.19,550.20
1636588800,60-79,38.26,286.06
1636588800,80+,110.51,389.34
1636675200,00-04,6.84,310.26
1636675200,05-14,2.17,708.41
1636675200,15-34,7.49,598.41
1636675200,35-59,16.19,566.35
1636675200,60-79,40.40,298.05
1636675200,80+,117.77,399.45
1636761600,00-04,9.13,328.29
1636761600,05-14,2.17,726.23
1636761600,15-34,7.49,625.45
1636761600,35-59,17.85,582.83
1636761600,60-79,41.65,309.77
1636761600,80+,117.21,407.46
1636848000,00-04,10.27,345.05
1636848000,05-14,2.72,745.22
1636848000,15-34,7.23,650.66
1636848000,35-59,18.13,599.47
1636848000,60-79,42.01,321.89
1636848000,80+,117.77,414.37
1636934400,00-04,10.27,357.70
1636934400,05-14,2.72,767.60
1636934400,15-34,7.75,675.51
1636934400,35-59,17.71,618.68
1636934400,60-79,42.91,334.47
1636934400,80+,111.63,426.76
1637020800,00-04,13.69,363.40
1637020800,05-14,2.72,787.30
1637020800,15-34,7.75,696.40
1637020800,35-59,16.33,636.29
1637020800,60-79,43.98,347.35
1637020800,80+,113.86,437.97
1637107200,00-04,13.69,368.93
1637107200,05-14,5.98,809.28
1637107200,15-34,10.33,714.34
1637107200,35-59,15.64,654.10
1637107200,60-79,45.59,358.46
1637107200,80+,122.23,448.26
1637193600,00-04,11.41,371.94
1637193600,05-14,5.98,842.33
1637193600,15-34,11.10,732.40
1637193600,35-59,15.64,671.57
1637193600,60-79,45.23,367.55
1637193600,80+,127.25,460.39
1637280000,00-04,6.84,379.21
1637280000,05-14,7.06,882.45
1637280000,15-34,10.07,753.18
1637280000,35-59,15.77,690.13
1637280000,60-79,45.41,376.54
1637280000,80+,125.02,473.38
1637366400,00-04,4.56,385.85
1637366400,05-14,8.15,927.58
1637366400,15-34,9.55,775.12
1637366400,35-59,15.08,710.55
1637366400,60-79,45.77,385.45
1637366400,80+,130.04,488.97
1637452800,00-04,4.56,396.45
1637452800,05-14,8.15,983.95
1637452800,15-34,9.30,801.51
1637452800,35-59,14.53,735.66
1637452800,60-79,47.91,397.29
1637452800,80+,133.39,507.68
1637539200,00-04,6.84,407.99
1637539200,05-14,9.24,1049.97
1637539200,15-34,9.04,831.07
1637539200,35-59,15.77,763.63
1637539200,60-79,48.45,410.05
1637539200,80+,135.07,522.94
1637625600,00-04,6.84,426.18
1637625600,05-14,9.24,1139.86
1637625600,15-34,8.78,872.03
1637625600,35-59,17.71,801.00
1637625600,60-79,49.88,423.09
1637625600,80+,140.09,539.12
1637712000,00-04,9.13,448.95
1637712000,05-14,7.06,1236.26
1637712000,15-34,6.71,914.46
1637712000,35-59,18.82,838.77
1637712000,60-79,49.88,435.16
1637712000,80+,143.44,553.28
1637798400,00-04,9.13,477.41
1637798400,05-14,6.52,1333.52
1637798400,15-34,6.20,958.98
1637798400,35-59,21.03,881.08
1637798400,60-79,53.45,450.62
1637798400,80+,154.60,562.22
1637884800,00-04,10.27,501.61
1637884800,05-14,6.52,1430.71
1637884800,15-34,8.01,999.79
1637884800,35-59,21.17,923.41
1637884800,60-79,54.53,465.49
1637884800,80+,151.25,569.46
1637971200,00-04,11.41,527.23
1637971200,05-14,6.52,1526.32
1637971200,15-34,9.55,1040.18
1637971200,35-59,22.97,965.66
1637971200,60-79,55.60,480.11
1637971200,80+,151.25,573.51
1638057600,00-04,10.27,548.26
1638057600,05-14,8.15,1626.26
1638057600,15-34,9.55,1079.59
1638057600,35-59,23.11,1008.11
1638057600,60-79,54.70,492.79
1638057600,80+,156.28,573.17
1638144000,00-04,9.13,575.30
1638144000,05-14,7.06,1725.95
1638144000,15-34,9.81,1116.41
1638144000,35-59,22.97,1049.99
1638144000,60-79,53.27,503.97
1638144000,80+,154.04,569.30
1638230400,00-04,9.13,599.02
1638230400,05-14,8.15,1811.36
1638230400,15-34,11.88,1143.56
1638230400,35-59,23.52,1085.25
1638230400,60-79,54.53,511.74
1638230400,80+,157.39,565.17
1638316800,00-04,10.27,616.57
1638316800,05-14,8.15,1890.89
1638316800,15-34,13.17,1173.66
1638316800,35-59,24.08,1119.73
1638316800,60-79,54.70,520.04
1638316800,80+,156.83,562.13
1638403200,00-04,14.83,628.27
1638403200,05-14,9.24,1961.23
1638403200,15-34,12.91,1199.66
1638403200,35-59,24.21,1146.34
1638403200,60-79,50.95,523.20
1638403200,80+,146.79,557.33
1638489600,00-04,17.11,645.20
1638489600,05-14,11.41,2029.29
1638489600,15-34,12.65,1226.30
1638489600,35-59,23.94,1171.80
1638489600,60-79,52.02,527.48
1638489600,80+,152.37,550.16
1638576000,00-04,15.97,660.38
1638576000,05-14,12.50,2093.74
1638576000,15-34,12.65,1247.77
1638576000,35-59,22.14,1192.04
1638576000,60-79,51.13,531.32
1638576000,80+,152.37,543.50
1638662400,00-04,18.25,673.34
1638662400,05-14,10.87,2136.84
1638662400,15-34,12.40,1258.99
1638662400,35-59,22.69,1202.51
1638662400,60-79,52.20,530.58
1638662400,80+,144.00,534.57
1638748800,00-04,17.11,679.83
1638748800,05-14,11.41,2165.33
1638748800,15-34,12.14,1267.33
1638748800,35-59,22.14,1208.41
1638748800,60-79,52.38,527.73
1638748800,80+,143.44,526.14
1638835200,00-04,14.83,687.42
1638835200,05-14,12.50,2184.33
1638835200,15-34,9.55,1278.88
1638835200,35-59,21.45,1213.51
1638835200,60-79,51.31,528.37
1638835200,80+,133.39,513.75
1638921600,00-04,12.55,701.33
1638921600,05-14,11.41,2197.99
1638921600,15-34,9.55,1278.59
1638921600,35-59,23.11,1213.16
1638921600,60-79,51.84,527.17
1638921600,80+,129.49,499.17
1639008000,00-04,12.55,716.36
1639008000,05-14,10.32,2202.86
1639008000,15-34,10.07,1272.12
1639008000,35-59,22.42,1211.11
1639008000,60-79,53.63,527.63
1639008000,80+,128.37,489.81
1639094400,00-04,11.41,728.85
1639094400,05-14,8.69,2203.56
1639094400,15-34,11.36,1265.10
1639094400,35-59,22.28,1207.61
1639094400,60-79,49.52,526.76
1639094400,80+,121.67,486.27
1639180800,00-04,13.69,741.03
1639180800,05-14,9.24,2201.29
1639180800,15-34,10.85,1261.54
1639180800,35-59,23.38,1205.49
1639180800,60-79,48.45,525.59
1639180800,80+,114.42,483.83
1639267200,00-04,13.69,756.52
1639267200,05-14,10.32,2193.67
1639267200,15-34,10.85,1258.13
1639267200,35-59,23.25,1200.07
1639267200,60-79,48.80,524.06
1639267200,80+,121.67,483.91
1639353600,00-04,15.97,774.39
1639353600,05-14,10.32,2182.76
1639353600,15-34,11.88,1249.78
1639353600,35-59,23.38,1188.38
1639353600,60-79,49.34,521.87
1639353600,80+,123.90,482.48
1639440000,00-04,17.11,782.93
1639440000,05-14,8.69,2158.03
1639440000,15-34,13.69,1224.22
1639440000,35-59,23.52,1165.45
1639440000,60-79,47.55,512.76
1639440000,80+,124.46,482.65
1639526400,00-04,17.11,781.04
1639526400,05-14,8.15,2113.99
1639526400,15-34,13.43,1198.11
1639526400,35-59,21.31,1141.08
1639526400,60-79,48.09,501.65
1639526400,80+,118.88,482.99
1639612800,00-04,13.69,774.08
1639612800,05-14,9.24,2063.83
1639612800,15-34,13.69,1170.74
1639612800,35-59,20.62,1113.46
1639612800,60-79,42.91,487.85
1639612800,80+,122.23,481.81
1639699200,00-04,12.55,764.59
1639699200,05-14,9.24,2004.87
1639699200,15-34,12.14,1139.78
1639699200,35-59,20.62,1081.69
1639699200,60-79,43.98,472.34
1639699200,80+,118.88,474.81
1639785600,00-04,10.27,752.25
1639785600,05-14,7.06,1941.68
1639785600,15-34,11.36,1101.49
1639785600,35-59,20.06,1045.32
1639785600,60-79,46.30,454.57
1639785600,80+,123.90,465.96
1639872000,00-04,9.13,736.60
1639872000,05-14,5.98,1876.05
1639872000,15-34,12.40,1062.11
1639872000,35-59,21.45,1009.83
1639872000,60-79,46.30,437.58
1639872000,80+,114.42,452.89
1639958400,00-04,6.84,715.41
1639958400,05-14,5.98,1802.34
1639958400,15-34,11.36,1021.37
1639958400,35-59,20.89,974.43
1639958400,60-79,45.77,420.59
1639958400,80+,116.65,441.51
1640044800,00-04,5.70,701.33
1640044800,05-14,4.89,1729.72
1640044800,15-34,9.81,987.85
1640044800,35-59,20.62,943.26
1640044800,60-79,45.05,406.49
1640044800,80+,108.84,427.35
1640131200,00-04,6.84,685.68
1640131200,05-14,7.06,1656.01
1640131200,15-34,8.78,952.90
1640131200,35-59,20.34,905.59
1640131200,60-79,42.37,391.18
1640131200,80+,106.04,412.60
1640217600,00-04,5.70,665.59
1640217600,05-14,5.98,1573.35
1640217600,15-34,7.75,912.05
1640217600,35-59,19.09,863.53
1640217600,60-79,43.26,374.27
1640217600,80+,99.35,391.70
1640304000,00-04,4.56,637.29
1640304000,05-14,4.89,1479.77
1640304000,15-34,6.97,863.68
1640304000,35-59,18.82,815.22
1640304000,60-79,41.47,354.48
1640304000,80+,92.65,368.85
1640390400,00-04,4.56,609.61
1640390400,05-14,4.89,1387.30
1640390400,15-34,6.97,819.38
1640390400,35-59,17.43,769.92
1640390400,60-79,37.72,336.05
1640390400,80+,80.37,346.86
1640476800,00-04,3.42,576.41
1640476800,05-14,4.89,1293.33
1640476800,15-34,5.68,772.56
1640476800,35-59,14.39,723.09
1640476800,60-79,33.61,315.65
1640476800,80+,77.02,324.52
1640563200,00-04,3.42,536.71
1640563200,05-14,4.35,1194.02
1640563200,15-34,5.68,725.02
1640563200,35-59,14.11,674.86
1640563200,60-79,31.11,293.16
1640563200,80+,72.56,300.92
1640649600,00-04,2.28,490.22
1640649600,05-14,5.43,1095.81
1640649600,15-34,4.91,678.92
1640649600,35-59,12.45,627.46
1640649600,60-79,30.57,269.81
1640649600,80+,69.21,280.43
1640736000,00-04,1.14,446.42
1640736000,05-14,3.80,1009.38
1640736000,15-34,4.65,635.66
1640736000,35-59,12.45,589.48
1640736000,60-79,29.85,249.64
1640736000,80+,70.88,260.29
1640822400,00-04,1.14,408.62
1640822400,05-14,3.26,937.55
1640822400,15-34,3.87,602.62
1640822400,35-59,12.45,559.11
1640822400,60-79,30.03,233.17
1640822400,80+,69.21,244.19
1640908800,00-04,2.28,379.05
1640908800,05-14,3.80,881.11
1640908800,15-34,3.36,578.60
1640908800,35-59,11.35,538.81
1640908800,60-79,28.96,221.30
1640908800,80+,71.44,233.15
1640995200,00-04,2.28,351.54
1640995200,05-14,3.80,828.04
1640995200,15-34,2.84,555.80
1640995200,35-59,11.07,519.62
1640995200,60-79,28.42,209.99
1640995200,80+,73.67,221.68
1641081600,00-04,2.28,333.19
1641081600,05-14,3.26,788.17
1641081600,15-34,3.36,544.00
1641081600,35-59,12.18,508.79
1641081600,60-79,28.78,202.86
1641081600,80+,75.35,214.94
1641168000,00-04,2.28,322.44
1641168000,05-14,3.26,754.88
1641168000,15-34,3.62,540.95
1641168000,35-59,12.73,502.92
1641168000,60-79,28.78,199.96
1641168000,80+,73.67,208.11
1641254400,00-04,2.28,309.47
1641254400,05-14,2.72,721.13
1641254400,15-34,5.42,538.75
1641254400,35-59,12.73,494.94
1641254400,60-79,25.21,198.30
1641254400,80+,70.32,199.01
1641340800,00-04,3.42,296.66
1641340800,05-14,2.17,680.85
1641340800,15-34,5.16,539.51
1641340800,35-59,11.35,481.69
1641340800,60-79,24.85,196.29
1641340800,80+,58.60,191.84
1641427200,00-04,3.42,287.49
1641427200,05-14,2.17,639.80
1641427200,15-34,5.16,539.97
1641427200,35-59,10.79,467.96
1641427200,60-79,23.24,193.80
1641427200,80+,51.35,186.53
1641513600,00-04,3.42,279.90
1641513600,05-14,1.09,605.10
1641513600,15-34,5.16,546.12
1641513600,35-59,9.69,456.00
1641513600,60-79,22.17,192.47
1641513600,80+,50.79,181.06
1641600000,00-04,3.42,272.94
1641600000,05-14,0.54,571.03
1641600000,15-34,5.94,552.99
1641600000,35-59,8.99,445.13
1641600000,60-79,20.74,191.83
1641600000,80+,48.00,176.00
1641686400,00-04,4.56,260.45
1641686400,05-14,0.54,527.62
1641686400,15-34,6.20,550.04
1641686400,35-59,8.03,425.51
1641686400,60-79,20.02,188.32
1641686400,80+,46.32,169.00
1641772800,00-04,4.56,245.43
1641772800,05-14,0.54,486.64
1641772800,15-34,5.94,533.82
1641772800,35-59,7.33,399.39
1641772800,60-79,19.49,180.65
1641772800,80+,44.65,161.75
1641859200,00-04,4.56,236.26
1641859200,05-14,0.54,450.45
1641859200,15-34,3.87,514.37
1641859200,35-59,6.23,373.28
1641859200,60-79,19.31,170.90
1641859200,80+,38.51,154.76
1641945600,00-04,3.42,228.67
1641945600,05-14,1.09,423.29
1641945600,15-34,3.62,490.35
1641945600,35-59,5.53,349.95
1641945600,60-79,15.55,160.23
1641945600,80+,37.39,145.32
1642032000,00-04,3.42,217.60
1642032000,05-14,1.09,400.52
1642032000,15-34,3.36,465.36
1642032000,35-59,4.15,327.52
1642032000,60-79,13.05,149.28
1642032000,80+,32.37,134.78
1642118400,00-04,2.28,206.05
1642118400,05-14,1.63,373.99
1642118400,15-34,2.58,432.74
1642118400,35-59,4.15,301.91
1642118400,60-79,10.91,135.86
1642118400,80+,26.23,122.56
1642204800,00-04,2.28,193.72
1642204800,05-14,3.26,348.94
1642204800,15-34,2.58,399.44
1642204800,35-59,4.43,274.73
1642204800,60-79,10.01,121.55
1642204800,80+,22.88,110.42
1642291200,00-04,2.28,187.55
1642291200,05-14,3.26,334.81
1642291200,15-34,2.07,372.87
1642291200,35-59,4.84,255.41
1642291200,60-79,9.83,109.30
1642291200,80+,20.09,100.14
1642377600,00-04,2.28,190.40
1642377600,05-14,3.26,336.38
1642377600,15-34,1.81,359.27
1642377600,35-59,4.43,245.16
1642377600,60-79,9.83,100.29
1642377600,80+,17.30,91.96
1642464000,00-04,3.42,198.94
1642464000,05-14,3.26,355.30
1642464000,15-34,2.84,355.68
1642464000,35-59,4.98,243.93
